day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-10,11:01:14,88483503b4,1,0,0,Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 25.11,Copy 1 of Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 09.12 | best,1784800456315906|1784800451194882|1783575861848114,8f3a7f31-14b4-416d-8f2a-b023a8f8d17e,755524_Truck Driver Jobs / DE / AlexIv / [int],DE,,"Mozilla/5.0 (Linux; Android 11; M2102J20SG Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 trill_2022708040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,11:48:19,d660373abf,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,ecafc03b-1922-4a1b-bb55-be1d9aba671a,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 12; SM-G973F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:48:27,d660373abf,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,ecafc03b-1922-4a1b-bb55-be1d9aba671a,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 12; SM-G973F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:48:29,d660373abf,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,ecafc03b-1922-4a1b-bb55-be1d9aba671a,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 12; SM-G973F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:55:37,3adb981a16,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,6edf20dc-314d-4a63-bd46-53f529a9781a,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:55:45,faf25809a0,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,51d7e982-0312-4472-8bb1-ce7e2cb9b569,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-10,11:55:48,faf25809a0,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,51d7e982-0312-4472-8bb1-ce7e2cb9b569,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-10,11:55:50,faf25809a0,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,51d7e982-0312-4472-8bb1-ce7e2cb9b569,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-10,11:57:48,9bd64f099a,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,a60f799d-a62a-49d5-82c0-ee9ade967188,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A146P Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:58:21,8e73c1ddf7,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,4d8ab7a0-39d0-4b48-a4a6-a268e25cf97c,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A035F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:58:24,4ff397b554,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,f72ff9dc-c525-436b-9602-5226509e4fd2,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,11:58:30,8e73c1ddf7,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,4d8ab7a0-39d0-4b48-a4a6-a268e25cf97c,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 13; SM-A035F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:58:33,8e73c1ddf7,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,4d8ab7a0-39d0-4b48-a4a6-a268e25cf97c,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 13; SM-A035F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:58:47,4ff397b554,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,f72ff9dc-c525-436b-9602-5226509e4fd2,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,11:59:14,2d1818e975,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,52e0a345-1881-4558-8bc4-e15b7728cb29,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:59:20,2d1818e975,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,2c350ded-770e-4a6a-904d-dd8324a5652f,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:18:46,eeb4e741a7,1,0,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,6b7798b6-43a5-4fc1-b0e4-f4292eb4b269,909346_Cinematography Course / IT / Nikita / INT,IT,,"Mozilla/5.0 (Linux; Android 13; 22011119UY Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app"
2023-12-10,11:18:59,eeb4e741a7,0,1,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,6b7798b6-43a5-4fc1-b0e4-f4292eb4b269,909346_Cinematography Course / IT / Nikita / INT,IT,Provino Per Attore,"Mozilla/5.0 (Linux; Android 13; 22011119UY Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app"
2023-12-10,11:19:01,eeb4e741a7,0,0,1,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,6b7798b6-43a5-4fc1-b0e4-f4292eb4b269,909346_Cinematography Course / IT / Nikita / INT,IT,Provino Per Attore,"Mozilla/5.0 (Linux; Android 13; 22011119UY Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app"
2023-12-10,11:33:07,49194e27fa,1,0,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,a2029b0a-1c54-4b22-a327-3cc08ded3da5,909346_Cinematography Course / IT / Nikita / INT,IT,,"Mozilla/5.0 (Linux; Android 10; M2010J19SY Build/QKQ1.200830.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.138 Mobile Safari/537.36 trill_2023007040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_versio"
2023-12-10,11:01:38,8d77f91827,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ded6c74f-273d-4f31-ada7-f8806bd1652e,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 12; M2101K6G Build/SKQ1.210908.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,11:10:10,7081b9344c,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,f3fe321e-b5e8-4987-83ec-3159cd4a0014,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 12; TB350FU Build/SP2A.220505.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/3"
2023-12-10,11:10:30,7081b9344c,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,f3fe321e-b5e8-4987-83ec-3159cd4a0014,910059_Storage Jobs - DE - [int] - Viktor,DE,Online Jobs von Zuhause,"Mozilla/5.0 (Linux; Android 12; TB350FU Build/SP2A.220505.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/3"
2023-12-10,11:10:36,7081b9344c,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,f3fe321e-b5e8-4987-83ec-3159cd4a0014,910059_Storage Jobs - DE - [int] - Viktor,DE,Online Jobs von Zuhause,"Mozilla/5.0 (Linux; Android 12; TB350FU Build/SP2A.220505.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/3"
2023-12-10,11:13:56,64bef8f8cb,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,cccc5b9c-cc17-468e-8497-137668b3de21,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/"
2023-12-10,11:16:32,4e20893126,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,f40527fb-a14a-481a-914b-a55560ede640,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 10; SM-G960F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,11:18:38,d243273099,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ca25583c-6342-4aa6-b0a5-46f1e0a49bc7,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 13; M1908C3JGG Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly a"
2023-12-10,11:18:57,8357de00f5,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,58cb3883-25a7-4648-a6ea-058abf6f6fcb,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:19:20,8357de00f5,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,58cb3883-25a7-4648-a6ea-058abf6f6fcb,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:19:21,8357de00f5,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,58cb3883-25a7-4648-a6ea-058abf6f6fcb,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:22:24,589290dd3c,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ca7dcabd-f490-4936-82f3-310d445de5c4,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 11; SM-A307FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:22:35,589290dd3c,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ca7dcabd-f490-4936-82f3-310d445de5c4,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (Linux; Android 11; SM-A307FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:22:38,589290dd3c,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ca7dcabd-f490-4936-82f3-310d445de5c4,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suche Arbeit,"Mozilla/5.0 (Linux; Android 11; SM-A307FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,11:24:30,8433fba265,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,a059b44f-0b07-411f-8a05-a587ce4c41a8,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:24:37,8433fba265,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,a059b44f-0b07-411f-8a05-a587ce4c41a8,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:24:54,8433fba265,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,b6bfbdb8-b611-49f2-a138-8dc049ab71ba,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:25:21,8433fba265,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,b6bfbdb8-b611-49f2-a138-8dc049ab71ba,910059_Storage Jobs - DE - [int] - Viktor,DE,Online Jobs von Zuhause,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,11:26:07,8357de00f5,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,54265b62-f9bb-48f3-8378-9edf3388fcd8,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:26:10,8357de00f5,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,54265b62-f9bb-48f3-8378-9edf3388fcd8,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,11:31:08,5ab0ec3656,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,044b660d-1485-4d71-8b3a-9cb0fc90a9e4,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A536B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/samsung_store AppName/musical_ly ap"
2023-12-10,11:31:21,77a14db440,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,563431d7-e557-4ea8-a8a0-75cb6c99880f,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/DE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,11:31:31,77a14db440,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,563431d7-e557-4ea8-a8a0-75cb6c99880f,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/DE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,11:31:35,77a14db440,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,563431d7-e557-4ea8-a8a0-75cb6c99880f,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/DE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
