day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-10,08:03:56,b4e1308e11,1,0,0,Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 25.11,Copy 1 of Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 09.12 | best,1784800456315906|1784800451194882|1783575861848114,aa18d53e-8cae-4106-983d-5ee7ce016dd7,755524_Truck Driver Jobs / DE / AlexIv / [int],DE,,"Mozilla/5.0 (Linux; Android 13; SM-F946B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versio"
2023-12-10,08:53:46,4414a251b0,1,0,0,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20%20909344%20-%20Cinematography%20Course%20%2F%20BE%20%2F%20N,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20%20909344%20-%20Cinematography%20Course%20%2F%20BE%20%2F%20N,1784801264015361|1784801235251218|1784801235251202,ab4a4e8e-17d5-41c2-a0ae-eea66701ec25,909344_Cinematography Course / BE / Nikita / INT,BE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_30.7.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/fr Region/MA RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWeb"
2023-12-10,08:54:04,0fd0ff9ba4,1,0,0,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,89a3571b-6837-431f-94f7-e0f433d8c740,909344_Cinematography Course / BE / Nikita / INT,BE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.0.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:54:10,0fd0ff9ba4,0,1,0,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,89a3571b-6837-431f-94f7-e0f433d8c740,909344_Cinematography Course / BE / Nikita / INT,BE,Filmpje Bedrijf,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.0.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:54:12,0fd0ff9ba4,0,0,1,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,89a3571b-6837-431f-94f7-e0f433d8c740,909344_Cinematography Course / BE / Nikita / INT,BE,Filmpje Bedrijf,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.0.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:54:42,86fabec8c3,1,0,0,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,17bdd2a1-922e-4431-a47e-b1eb99b166ab,909344_Cinematography Course / BE / Nikita / INT,BE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:54:46,86fabec8c3,0,1,0,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,17bdd2a1-922e-4431-a47e-b1eb99b166ab,909344_Cinematography Course / BE / Nikita / INT,BE,Filmpje Bedrijf,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:54:48,86fabec8c3,0,0,1,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,17bdd2a1-922e-4431-a47e-b1eb99b166ab,909344_Cinematography Course / BE / Nikita / INT,BE,Filmpje Bedrijf,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:55:22,86fabec8c3,1,0,0,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi,TikTok (Tonic) - Ruslan -  909344 - Cinematography Course / BE / Nikita / farsi | 09.12 | kino,1784801264015361|1784801235251218|1784801235251202,c78f2012-3243-4cdd-b5f4-633e653e35a5,909344_Cinematography Course / BE / Nikita / INT,BE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:00:02,5207479861,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,ff03c60a-b61e-4b81-bd4a-84cc23749e70,909345_Cinematography Course / DE / Nikita / INT,DE,Ausbildung Filmproduktion,"Mozilla/5.0 (Linux; Android 11; SM-A505FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2021707000 JsSdk/1.0 NetType/WIFI Channel/tt_eu_samsung2020_yz1 AppName/musical_l"
2023-12-10,08:00:05,5207479861,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,ff03c60a-b61e-4b81-bd4a-84cc23749e70,909345_Cinematography Course / DE / Nikita / INT,DE,Ausbildung Filmproduktion,"Mozilla/5.0 (Linux; Android 11; SM-A505FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2021707000 JsSdk/1.0 NetType/WIFI Channel/tt_eu_samsung2020_yz1 AppName/musical_l"
2023-12-10,08:00:38,5207479861,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,76a76f92-d0cc-45ba-8811-7e04f9c0c063,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 11; SM-A505FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2021707000 JsSdk/1.0 NetType/WIFI Channel/tt_eu_samsung2020_yz1 AppName/musical_l"
2023-12-10,08:02:56,c4a4aca362,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,55f9035e-13c1-4f18-a73f-679c4acfc6b4,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 12; SM-A336B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:04:33,741a8431bb,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,4460f034-9b24-4945-bc81-285b907061c0,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 11; SM-G780F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:06:09,daa4cc887a,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,1aa1b638-1ef1-4013-8a6b-d9978cf63e20,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 12; 2107113SG Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,08:17:06,97373a9277,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,__AID_NAME__,1784801736221698|1784801725550594|1784801725549618,3dd7fad7-89dd-4c7b-9e6f-21352a2c2d6f,909345_Cinematography Course / DE / Nikita / INT,CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.5.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-10,08:17:08,448b97f080,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,__AID_NAME__,1784801736221714|1784801725550594|1784801725549618,242bd86a-b1ee-46dc-b8f1-f4dec35e348b,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.97 Mobile Safari/537.36 trill_2022603040 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.3.4"
2023-12-10,08:17:15,6ce58871bb,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,__AID_NAME__,1784801736221730|1784801725550594|1784801725549618,27acf0bc-6eec-4662-927d-b5565a8f9d23,909345_Cinematography Course / DE / Nikita / INT,CA,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.97 Mobile Safari/537.36 trill_2022606040 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.6.4"
2023-12-10,08:17:24,5dd4807ece,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,__AID_NAME__,1784801736221714|1784801725550594|1784801725549618,962fc701-0052-45cd-9774-f3c87797375e,909345_Cinematography Course / DE / Nikita / INT,CA,,"Mozilla/5.0 (Linux; Android 9; CPH1931; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 Mobile Safari/537.36 trill_2022604050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.4.5 ByteLocale/de Byt"
2023-12-10,08:29:27,01aa931ec3,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,8cf93fc0-e344-45d7-97ae-1065b9ae54af,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A346B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:30:04,60327d3079,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,0b2da250-327d-436c-a183-42fc02ce034f,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; SM-A346B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:30:39,60327d3079,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,0b2da250-327d-436c-a183-42fc02ce034f,909345_Cinematography Course / DE / Nikita / INT,DE,Ausbildung Filmproduktion,"Mozilla/5.0 (Linux; Android 13; SM-A346B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:30:43,60327d3079,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,0b2da250-327d-436c-a183-42fc02ce034f,909345_Cinematography Course / DE / Nikita / INT,DE,Ausbildung Filmproduktion,"Mozilla/5.0 (Linux; Android 13; SM-A346B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:32:33,4686f5df05,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,d02ced2d-ed1e-4f0a-8bbf-f7ed20391b75,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.67 Mobile Safari/537.36 musical_ly_2023203040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical"
2023-12-10,08:41:57,2a1bcb9394,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,02979304-0e68-4af1-9181-70fa736fa00b,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.1.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:42:54,409c6ec313,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,c9c3d17c-95c5-4264-8eb2-8741b074e5ba,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:43:23,409c6ec313,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,eede98bd-039f-47d2-bad6-39ec5d501203,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,08:45:33,88f9454f47,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,a167acb6-5449-4189-8f44-f0c84505c1db,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 13; 2201116TG Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,08:46:05,a95bccf7d4,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5e743021-17a0-4ec9-9938-ee4f454635ed,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 11; SM-A325F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,08:46:08,a95bccf7d4,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5e743021-17a0-4ec9-9938-ee4f454635ed,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 11; SM-A325F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,08:46:15,a95bccf7d4,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5e743021-17a0-4ec9-9938-ee4f454635ed,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 11; SM-A325F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,08:46:26,a95bccf7d4,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5e743021-17a0-4ec9-9938-ee4f454635ed,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 11; SM-A325F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,08:46:53,a95bccf7d4,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5e743021-17a0-4ec9-9938-ee4f454635ed,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (Linux; Android 11; SM-A325F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,08:11:39,3804c78dac,1,0,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,a6685578-4335-4a7a-a432-a8ea0d4a582b,909346_Cinematography Course / IT / Nikita / INT,IT,,"Mozilla/5.0 (Linux; Android 10; M2003J15SC Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/98.0.4758.101 Mobile Safari/537.36  trill_2022401040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_versio"
2023-12-10,08:15:16,9277c85140,1,0,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,a62f3850-bb5b-425e-bc1d-ea7edfd6ace0,909346_Cinematography Course / IT / Nikita / INT,IT,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,08:24:30,9d90891685,1,0,0,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi,TikTok (Tonic) - Ruslan - 909346 - Cinematography Course / IT / Nikita / farsi | 09.12 | kino,1784802072084529|1784802060258418|1784802060258402,412080bd-ea3a-4b99-b1b1-8f99cfacf987,909346_Cinematography Course / IT / Nikita / INT,IT,,"Mozilla/5.0 (Linux; Android 9; SM-N960F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 trill_2023202040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_version/3"
2023-12-10,08:00:53,2ee231c92e,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,0466ac3d-63c7-47be-8a17-972c9c2493ed,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 13; 2201116TG Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,08:00:55,2ee231c92e,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,0466ac3d-63c7-47be-8a17-972c9c2493ed,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (Linux; Android 13; 2201116TG Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,08:00:58,2ee231c92e,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,0466ac3d-63c7-47be-8a17-972c9c2493ed,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (Linux; Android 13; 2201116TG Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-10,08:23:04,62be69280a,1,0,0,910059_Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,Storage%20Jobs%20-%20DE%20-%20%5Bfa%5D,1784712956079121|1784712935573553|1784712935573537,878f7970-2c32-4aa9-b847-39b1d5d277ae,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_30.7.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview"
